Symbol,Name,Exchange,MarketCap,Sector,Industry,LastPrice,Volume,IsOTC
"ACRE","Ares Commercial Real Estate Corporation Common Stock","NYSE",263026445,"","",4.78,,false
"SJT","San Juan Basin Royalty Trust Common Stock","NYSE",261941434,"","",5.62,,false
"SPIR","Spire Global, Inc. Class A Common Stock","NYSE",259556888,"","",7.5,,false
"ARL","American Realty Investors, Inc. Common Stock","NYSE",259401811,"","",16.06,,false
"SEG","Seaport Entertainment Group Inc. Common Stock","NYSE",251772354,"","",19.77,,false
"TG","Tredegar Corporation Common Stock","NYSE",250658776,"","",7.18,,false
"NREF","NexPoint Real Estate Finance, Inc. Common Stock","NYSE",249523338,"","",14.08,,false
"VPV","Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE)","NYSE",249257030,"","",10.46,,false
"SLQT","SelectQuote, Inc. Common Stock","NYSE",248120159,"","",1.41,,false
"LITB","LightInTheBox Holding Co., Ltd. American Depositary Shares, each representing twelve ordinary shares","NYSE",247149016,"","",2.24,,false
"CIA","Citizens, Inc. Class A Common Stock ($1.00 Par)","NYSE",242933776,"","",4.83,,false
"WTI","W&T Offshore, Inc. Common Stock","NYSE",242506875,"","",1.63,,false
"BKKT","Bakkt Holdings, Inc. Class A Common Stock","NYSE",241345877,"","",10.04,,false
"PINE","Alpine Income Property Trust, Inc. Common Stock","NYSE",236833149,"","",16.72,,false
"XYF","X Financial American Depositary Shares, each representing six Class A Ordinary Shares","NYSE",236372606,"","",5.6,,false
"MEI","Methode Electronics, Inc. Common Stock","NYSE",235110773,"","",6.64,,false
"ASPN","Aspen Aerogels, Inc. Common Stock","NYSE",233891239,"","",2.83,,false
"DDD","3D Systems Corporation Common Stock","NYSE",227866285,"","",1.77,,false
"CBNA","Chain Bridge Bancorp, Inc. Class A Common Stock","NYSE",227301341,"","",34.64,,false
"TRAK","ReposiTrak, Inc. Common Stock","NYSE",226228188,"","",12.37,,false
"VTN","Invesco Trust for Investment Grade New York Municipals Common Stock","NYSE",224283618,"","",11.51,,false
"MFM","MFS Municipal Income Trust Common Stock","NYSE",223648836,"","",5.43,,false
"HBB","Hamilton Beach Brands Holding Company Class A Common Stock","NYSE",221139850,"","",16.45,,false
"EICA","Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026","NYSE",219228538,"","",24.61,,false
"OMI","Owens & Minor, Inc. Common Stock","NYSE",216570463,"","",2.8,,false
"AOMR","Angel Oak Mortgage REIT, Inc. Common Stock","NYSE",214509841,"","",8.61,,false
"DOUG","Douglas Elliman Inc. Common Stock","NYSE",210500959,"","",2.37,,false
"JELD","JELD-WEN Holding, Inc. Common Stock","NYSE",210157087,"","",2.46,,false
"TFSA","Terra Income Fund 6, LLC 7.00% Notes due 2026","NYSE",209959558,"","",24.88,,false
"GPJA","Georgia Power Company Series 2017A 5.00% Junior Subordinated Notes due October 1, 2077","NYSE",207457600,"","",22.4,,false
"JILL","J. Jill, Inc. Common Stock","NYSE",207382643,"","",13.72,,false
"FC","Franklin Covey Company Common Stock","NYSE",203974861,"","",16.78,,false
"ETX","Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest","NYSE",203548677,"","",18.7,,false
"SPCE","Virgin Galactic Holdings, Inc. Common Stock","NYSE",202872786,"","",3.21,,false
"FT","Franklin Universal Trust Common Stock","NYSE",201055152,"","",8,,false
"BMEZ","BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest","NYSE",200661921,"","",15.05,,false
"EARN","Ellington Credit Company Common Shares of Beneficial Interest","NYSE",197936958,"","",5.27,,false
"UIS","Unisys Corporation New Common Stock","NYSE",196804853,"","",2.76,,false
"BHR","Braemar Hotels & Resorts Inc. Common Stock","NYSE",195789770,"","",2.87,,false
"NRDY","Nerdy Inc. Class A Common Stock","NYSE",194827410,"","",1.04,,false
"DSX","Diana Shipping inc. common stock","NYSE",192174649,"","",1.66,,false
"FOA","Finance of America Companies Inc. Class A Common Stock","NYSE",191049826,"","",24.21,,false
"NXDT","NexPoint Diversified Real Estate Trust Common Stock","NYSE",187748166,"","",3.83,,false
"AMPY","Amplify Energy Corp. Common Stock","NYSE",184975306,"","",4.57,,false
"PERF","Perfect Corp. Class A Ordinary Share","NYSE",184346095,"","",1.81,,false
"SRG","Seritage Growth Properties Class A Common Stock","NYSE",183054973,"","",3.25,,false
"ZVIA","Zevia PBC Class A Common Stock","NYSE",174009254,"","",2.32,,false
"GHG","GreenTree Hospitality Group Ltd. American depositary shares, each representing one Class A ordinary share","NYSE",171576390,"","",1.69,,false
"XFLT","XAI Octagon Floating Rate & Alternative Income Trust Common Shares of Beneficial Interest","NYSE",170248954,"","",4.8,,false
"MPV","Barings Participation Investors Common Stock","NYSE",168461013,"","",15.89,,false
"PIM","Putnam Master Intermediate Income Trust Common Stock","NYSE",167846336,"","",3.34,,false
"GRX","The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest","NYSE",164605330,"","",9.63,,false
"GHI","Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests","NYSE",162483101,"","",6.89,,false
"SMHI","SEACOR Marine Holdings Inc. Common Stock","NYSE",162397079,"","",6.02,,false
"SRI","Stoneridge, Inc. Common Stock","NYSE",162218030,"","",5.79,,false
"WHG","Westwood Holdings Group Inc Common Stock","NYSE",161913917,"","",17.21,,false
"HKD","AMTD Digital Inc. American Depositary Shares (every five of which represent two Class A Ordinary Shares)","NYSE",160228243,"","",1.27,,false
"CHPT","ChargePoint Holdings, Inc. Common Stock","NYSE",157056511,"","",6.64,,false
"BIPI","BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes","NYSE",156653157,"","",16.53,,false
"CANG","Cango Inc. Class A Ordinary Shares","NYSE",155682171,"","",1.5,,false
"ACR","ACRES Commercial Realty Corp. Common Stock","NYSE",155476411,"","",21.34,,false
"RMAX","RE/MAX Holdings, Inc. Class A Common Stock","NYSE",152227742,"","",7.59,,false
"VLN","Valens Semiconductor Ltd. Ordinary Shares","NYSE",150120500,"","",1.42,,false
"ALTG","Alta Equipment Group Inc. Class A Common Stock","NYSE",148282302,"","",4.6,,false
"COOK","Traeger, Inc. Common Stock","NYSE",147988422,"","",1.08,,false
"MDV","Modiv Industrial, Inc. Class C Common Stock","NYSE",147857207,"","",14.39,,false
"FF","FutureFuel Corp.  Common shares","NYSE",139732345,"","",3.19,,false
"DLNG","Dynagas LNG Partners LP Common Units","NYSE",138275238,"","",3.77,,false
"GNT","GAMCO Natural Resources, Gold & Income Trust","NYSE",137642021,"","",7.45,,false
"JHS","John Hancock Income Securities Trust Common Stock","NYSE",136381510,"","",11.71,,false
"TBI","TrueBlue, Inc. Common Stock","NYSE",136224579,"","",4.55,,false
"GGZ","Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest","NYSE",133079505,"","",15,,false
"NXG","NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest","NYSE",131386557,"","",50.5,,false
"SRL","Scully Royalty Ltd.","NYSE",130185301,"","",8.55,,false
"ONL","Orion Properties Inc. Common Stock","NYSE",127271073,"","",2.26,,false
"STEM","Stem, Inc. Class A Common Stock","NYSE",126272630,"","",15.05,,false
"SRFM","Surf Air Mobility Inc. Common Stock","NYSE",122653493,"","",1.94,,false
"MHNC","Maiden Holdings North America, Ltd. 7.75% Notes due 2043","NYSE",122322699,"","",15.8,,false
"JHI","John Hancock Investors Trust Common Stock","NYSE",119537957,"","",13.67,,false
"MED","MEDIFAST INC Common Stock","NYSE",117386796,"","",10.68,,false
"CXE","MFS High Income Municipal Trust Common Stock","NYSE",116645360,"","",3.7,,false
"GGT","Gabelli Multi-Media Trust, Inc. (The) Common Stock","NYSE",115650154,"","",4.2,,false
"AKA","a.k.a. Brands Holding Corp. Common Stock","NYSE",114914533,"","",10.7,,false
"GPMT","Granite Point Mortgage Trust Inc. Common Stock","NYSE",113773762,"","",2.4,,false
"AVD","American Vanguard Corporation Common Stock ($0.10 Par Value)","NYSE",108748295,"","",3.82,,false
"AP","Ampco-Pittsburgh Corporation Common Stock","NYSE",108339653,"","",5.33,,false
"IH","iHuman Inc. American depositary shares, each representing five Class A ordinary shares","NYSE",108210770,"","",2.1003,,false
"BARK","BARK, Inc. Class A Common Stock","NYSE",103384434,"","",0.6025,,false
"EIC","Eagle Point Income Company Inc. Common Stock","NYSE",101641512,"","",11.41,,false
"CHGG","Chegg, Inc. Common Stock","NYSE",101623990,"","",0.93,,false
"MHLA","Maiden Holdings, Ltd. 6.625% Notes due 2046","NYSE",100645259,"","",13,,false
"AXR","AMREP Corporation Common Stock","NYSE",99737741,"","",18.8,,false
"CMU","MFS Municipal Income Trust Common Stock","NYSE",99421852,"","",3.51,,false
"MGF","MFS Government Markets Income Trust Common Stock","NYSE",98607114,"","",3.025,,false
"CURV","Torrid Holdings Inc. Common Stock","NYSE",97054288,"","",0.9784,,false
"CHMI","Cherry Hill Mortgage Investment Corporation Common Stock","NYSE",93685822,"","",2.55,,false
"SPRU","Spruce Power Holding Corporation Class A Common Stock","NYSE",92479513,"","",5.09,,false
"EVF","Eaton Vance Senior Income Trust Common Stock","NYSE",92429782,"","",5.27,,false
"MX","Magnachip Semiconductor Corporation Common Stock","NYSE",91753649,"","",2.55,,false
"ANVS","Annovis Bio, Inc. Common Stock","NYSE",91699996,"","",3.46,,false
"AMTD","AMTD IDEA Group American Depositary Shares, each representing six (6) Class A Ordinary Shares","NYSE",91412929,"","",0.9846,,false
"RMI","RiverNorth Opportunistic Municipal Income Fund, Inc. Common Stock","NYSE",91201465,"","",14.31,,false
"PEW","GrabAGun Digital Holdings Inc. Common Stock","NYSE",90347925,"","",3.01,,false
"RFM","RiverNorth Flexible Municipal Income Fund, Inc. Common Stock","NYSE",85422345,"","",13.97,,false
"TSQ","Townsquare Media, Inc. Class A Common Stock","NYSE",84607566,"","",5.14,,false
"NXC","Nuveen California Select Tax-Free Income Portfolio Common Stock","NYSE",83963656,"","",13.2,,false
"RGT","Royce Global Trust, Inc. Common Stock","NYSE",82159623,"","",13.11,,false
"SKIL","Skillsoft Corp. Class A Common Stock","NYSE",81454190,"","",9.3,,false
"AMWL","American Well Corporation Class A Common Stock","NYSE",80382818,"","",4.91,,false
"DTF","DTF Tax-Free Income 2028 Term Fund Inc. Common Stock","NYSE",80277655,"","",11.42,,false
"STG","Sunlands Technology Group American Depositary Shares, representing Class A ordinary shares","NYSE",80016188,"","",5.92,,false
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The) Common Stock","NYSE",79016120,"","",4.15,,false
"KORE","KORE Group Holdings, Inc. Common Stock","NYSE",74018534,"","",4.22,,false
"LFT","Lument Finance Trust, Inc. Common Stock","NYSE",73834551,"","",1.41,,false
"DHX","DHI Group, Inc. Common Stock","NYSE",73093392,"","",1.55,,false
"CXH","MFS Investment Grade Municipal Trust Common Stock","NYSE",72426448,"","",7.95,,false
"GCTS","GCT Semiconductor Holding, Inc. Common Stock","NYSE",68519470,"","",1.2,,false
"SKLZ","Skillz Inc. Class A Common Stock","NYSE",65116040,"","",4.31,,false
"SQNS","Sequans Communications S.A. American Depositary Shares (each representing one hundred (100) Ordinary Shares)","NYSE",64352665,"","",4.49,,false
"UFI","Unifi, Inc. New Common Stock","NYSE",64262321,"","",3.5,,false
"TISI","Team, Inc. Common Stock","NYSE",63969901,"","",14.13,,false
"VATE","INNOVATE Corp. Common Stock","NYSE",61720880,"","",4.52,,false
"CLPR","Clipper Realty Inc. Common Stock","NYSE",61679806,"","",3.82,,false
"RFL","Rafael Holdings, Inc. Class B Common Stock","NYSE",61080105,"","",1.18,,false
"CATO","Cato Corporation (The) Class A Common Stock","NYSE",61023193,"","",3.09,,false
"TLYS","Tilly's, Inc. Common Stock","NYSE",60642603,"","",1.99,,false
"NRT","North European Oil Royality Trust Common Stock","NYSE",60474082,"","",6.58,,false
"LOCL","Local Bounti Corporation Common Stock","NYSE",59979139,"","",2.14,,false
"PVL","Permianville Royalty Trust Units of Beneficial Interest","NYSE",59400000,"","",1.8,,false
"PSQH","PSQ Holdings, Inc. Class A Common Stock","NYSE",56366236,"","",1.03,,false
"BGSF","BGSF, Inc. Common Stock","NYSE",51855014,"","",4.63,,false
"TGE","The Generation Essentials Group Class A Ordinary Shares","NYSE",49914902,"","",1.03,,false
"RSF","RiverNorth Capital and Income Fund Common Stock","NYSE",47985046,"","",14.36,,false
"CRT","Cross Timbers Royalty Trust Common Stock","NYSE",47700000,"","",7.95,,false
"NXN","Nuveen New York Select Tax-Free Income Portfolio Common Stock","NYSE",47375445,"","",12.0705,,false
"VOC","VOC Energy Trust Units of Beneficial Interest","NYSE",45900000,"","",2.7,,false
"GROV","Grove Collaborative Holdings, Inc. Class A Common Stock","NYSE",45526421,"","",1.1,,false
"CULP","Culp, Inc. Common Stock","NYSE",45079511,"","",3.56,,false
"OPAD","Offerpad Solutions Inc. Class A Common Stock","NYSE",44600535,"","",1.21,,false
"CNF","CNFinance Holdings Limited American Depositary Shares, each representing two hundred (200) Ordinary Shares","NYSE",41492207,"","",6.05,,false
"GWH","ESS Tech, Inc. Common Stock","NYSE",39344260,"","",1.88,,false
"SST","System1, Inc. Class A Common Stock","NYSE",39191878,"","",3.92,,false
"WBX","Wallbox N.V. Class A Ordinary Shares","NYSE",38207508,"","",2.34,,false
"PRT","PermRock Royalty Trust Units of Beneficial Interest","NYSE",33942392,"","",2.79,,false
"AHT","Ashford Hospitality Trust Inc Common Stock","NYSE",27313126,"","",4.26,,false
"FEDU","Four Seasons Education (Cayman) Inc. American Depositary Shares, each ADS representing 10 ordinary shares","NYSE",27007693,"","",11.95,,false
"NTZ","Natuzzi, S.p.A.","NYSE",25994477,"","",2.36,,false
"NOTE","FiscalNote Holdings, Inc. Class A common stock","NYSE",23093546,"","",1.47,,false
"NYC","American Strategic Investment Co. Class A Common Stock","NYSE",22155490,"","",8.2888,,false
"FENG","Phoenix New Media Limited American Depositary Shares, each representing 48 Class A ordinary shares.","NYSE",20057996,"","",1.67,,false
"EQS","Equus Total Return, Inc. Common Stock","NYSE",19760082,"","",1.4148,,false
"TSE","Trinseo PLC Ordinary Shares","NYSE",17888814,"","",0.497,,false
"MOGU","MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares)","NYSE",17409855,"","",2.13,,false
"CCM","Concord Medical Services Holdings Limited American Depositary Shares (Each represents thirty (30) Class A ordinary shares)","NYSE",16759051,"","",3.86,,false
"NINE","Nine Energy Service, Inc. Common Stock","NYSE",14990015,"","",0.3457,,false
"SBDS","Solo Brands, Inc. Class A Common Stock","NYSE",14974676,"","",6.05,,false
"MVO","MV Oil Trust Units of Beneficial Interests","NYSE",14260000,"","",1.24,,false
"ALUR","Allurion Technologies, Inc. Common Stock","NYSE",11392981,"","",1.23,,false
"SOS","SOS Limited Class A Ordinary Shares","NYSE",9443485,"","",1.39,,false
"MTR","Mesa Royalty Trust Common Stock","NYSE",8050709,"","",4.32,,false
"SLAI","SOLAI Limited American Depositary Shares (each representing one hundred (100) Class A Ordinary Shares)","NYSE",7149598,"","",0.671,,false
"CTBB","Qwest Corporation 6.5% Notes due 2056","NYSE",19,"","",18.78,,false
"CTDD","Qwest Corporation 6.75% Notes due 2057","NYSE",19,"","",19,,false
"AAM","AA Mission Acquisition Corp. Class A Ordinary Shares","NYSE",,"","",10.67,,false
"ABR^D","Arbor Realty Trust 6.375% Series D Cumulative Redeemable Preferred Stock, Liquidation Preference $25.00 per Share","NYSE",,"","",17.05,,false
"ABR^E","Arbor Realty Trust 6.25% Series E Cumulative Redeemable Preferred Stock","NYSE",,"","",16.88,,false
"ABR^F","Arbor Realty Trust 6.25% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, Liquidation Preference $25.00 per share","NYSE",,"","",21.76,,false
"ABXL","Abacus Global Management, Inc. 9.875% Fixed Rate Senior Notes due 2028","NYSE",,"","",25.5,,false
"ACP","abrdn Income Credit Strategies Fund Common Shares","NYSE",,"","",5.41,,false
"ACP^A","abrdn Income Credit Strategies Fund 5.250% Series A Perpetual Preferred Stock","NYSE",,"","",19.77,,false
"ACR^C","ACRES Commercial Realty Corp. 8.625% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock","NYSE",,"","",25.2,,false
"ACR^D","ACRES Commercial Realty Corp. 7.875% Series D Cumulative Redeemable Preferred Stock","NYSE",,"","",22.16,,false
"ADC^A","Agree Realty Corporation Depositary Shares, each representing 1/1,000th of a 4.250% Series A Cumulative Redeemable Preferred Stock","NYSE",,"","",17.12,,false
"ADX","Adams Diversified Equity Fund Inc.","NYSE",,"","",23.32,,false
"AEFC","Aegon Funding Company LLC 5.10% Subordinated Notes due 2049","NYSE",,"","",19.67,,false
"AEXA","American Exceptionalism Acquisition Corp. A Class A Ordinary Shares","NYSE",,"","",11.39,,false
"AFB","AllianceBernstein National Municipal Income Fund Inc","NYSE",,"","",10.82,,false
"AGD","abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest","NYSE",,"","",11.66,,false
"AGM^D","Federal Agricultural Mortgage Corporation 5.700% Non-Cumulative Preferred Stock, Series D","NYSE",,"","",21.04,,false
"AGM^E","Federal Agricultural Mortgage Corporation 5.750% Non-Cumulative Preferred Stock, Series E","NYSE",,"","",21.17,,false
"AGM^F","Federal Agricultural Mortgage Corporation 5.250% Non-Cumulative Preferred Stock, Series F","NYSE",,"","",19.48,,false
"AGM^G","Federal Agricultural Mortgage Corporation 4.875% Non-Cumulative Preferred Stock, Series G","NYSE",,"","",18.04,,false
"AGM^H","Federal Agricultural Mortgage Corporation 6.500% Non-Cumulative Preferred Stock, Series H","NYSE",,"","",24.95,,false
"AHH^A","Armada Hoffler Properties, Inc. 6.75% Series A Cumulative Redeemable Perpetual Preferred Stock","NYSE",,"","",21.13,,false
"AHL^D","Aspen Insurance Holdings Limited 5.625% Perpetual Non-Cumulative Preference Shares","NYSE",,"","",19.6,,false
"AHL^E","Aspen Insurance Holdings Limited Depositary Shares, each representing a 1/1000th interest in a share of 5.625% Perpetual Non-Cumulative Preference Shares","NYSE",,"","",19.88,,false
"AHL^F","Aspen Insurance Holdings Limited Depositary Shares, each representing a 1/1,000th Interest in a 7.00% Perpetual Non-Cumulative Preference Share","NYSE",,"","",24.77,,false
"AHT^D","Ashford Hospitality Trust Inc 8.45% Series D Cumulative Preferred Stock","NYSE",,"","",20.25,,false
"AHT^F","Ashford Hospitality Trust Inc 7.375% Series F Cumulative Preferred Stock","NYSE",,"","",13.66,,false
"AHT^G","Ashford Hospitality Trust Inc 7.375% Series G Cumulative Preferred Stock","NYSE",,"","",14.65,,false
"AHT^H","Ashford Hospitality Trust Inc 7.50% Series H Cumulative Preferred Stock","NYSE",,"","",13.95,,false
"AHT^I","Ashford Hospitality Trust Inc 7.50% Series I Cumulative Preferred Stock","NYSE",,"","",13.72,,false
"AIIA","AI Infrastructure Acquisition Corp. Class A Ordinary Shares","NYSE",,"","",9.94,,false
"AKO/A","Embotelladora Andina S.A.","NYSE",,"","",23.3,,false
"AKO/B","Embotelladora Andina S.A.","NYSE",,"","",27.8999,,false
"ALB^A","Albemarle Corporation Depositary Shares each representing a 1/20th of 7.25% Series A Mandatory Convertible Preferred Stock","NYSE",,"","",59.39,,false
"ALL^B","Allstate Corporation (The) 5.100% Fixed-to-Floating Rate Subordinated Debentures due 2053","NYSE",,"","",25.88,,false
"ALL^H","Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series H","NYSE",,"","",20.94,,false
"ALL^I","Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series I","NYSE",,"","",19.38,,false
"ALL^J","Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series J","NYSE",,"","",26.31,,false
"AMH^G","American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest","NYSE",,"","",23.09,,false
"AMH^H","American Homes 4 Rent Series H cumulative redeemable perpetual Preferred Shares of Beneficial Interest","NYSE",,"","",24.31,,false
"ANDG","Andersen Group Inc. Class A Common Stock","NYSE",,"","",25.93,,false
"ANG^D","American National Group Inc. Depositary Shares, each representing a 1/1000th interest in a share of 7.375% Fixed-Rate Non-Cumulative Preferred Stock, Series D","NYSE",,"","",25.01,,false
"AOD","abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest","NYSE",,"","",9.75,,false
"AOMD","Angel Oak Mortgage REIT, Inc. 9.750% Senior Notes due 2030","NYSE",,"","",25.3,,false
"AOMN","Angel Oak Mortgage REIT, Inc. 9.500% Senior Notes due 2029","NYSE",,"","",25.525,,false
"APO^A","Apollo Global Management, Inc. 6.75% Series A Mandatory Convertible Preferred Stock","NYSE",,"","",75.52,,false
"ARR^C","ARMOUR Residential REIT, Inc. 7% Series C Cumulative Redeemable Preferred Stock (liquidation preference $25.00 per share)","NYSE",,"","",20.9,,false
"ASB^E","Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of 5.875% Non-Cumulative Perpetual Preferred Stock, Series E","NYSE",,"","",21.39,,false
"ASB^F","Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of Associated Banc-Corp 5.625% Non-Cumulative Perpetual Preferred Stock, Series F","NYSE",,"","",20.59,,false
"ASG","Liberty All-Star Growth Fund, Inc.","NYSE",,"","",5.3,,false
"ASGI","abrdn Global Infrastructure Income Fund Common Shares of Beneficial Interest","NYSE",,"","",22.36,,false
"ATH^A","Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.35% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Share, Series A","NYSE",,"","",24.6,,false
"ATH^B","Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 5.625% Fixed Rate Perpetual Non- Cumulative Preference Share, Series B, par value $1.00 per share","NYSE",,"","",20.1,,false
"ATH^D","Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 4.875% Fixed-Rate Perpetual Non-Cumulative Preference Share, Series D","NYSE",,"","",17.03,,false
"ATH^E","Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 7.750% Fixed-Rate Reset Perpetual Non-Cumulative Preference Share, Series E","NYSE",,"","",25.69,,false
"AUB^A","Atlantic Union Bankshares Corporation Depositary Shares each representing a 1/400th ownership interest in a share of 6.875% Perpetual Non-Cumulative Preferred Stock, Series A","NYSE",,"","",24.33,,false
"AVK","Advent Convertible and Income Fund","NYSE",,"","",12.54,,false
"AWF","Alliancebernstein Global High Income Fund","NYSE",,"","",10.69,,false
"AWP","abrdn Global Premier Properties Fund Common Shares of Beneficial Interest","NYSE",,"","",3.84,,false
"AXIA^","AXIA Energia AXIA Energia American Depositary Shares (Each representing one Preferred Class B1 Share)","NYSE",,"","",9.36,,false
"AXS^E","Axis Capital Holdings Limited Depositary Shares, each representing 1/100th interest in a share of a 5.50% Series E Preferred Shares","NYSE",,"","",19.94,,false
"BA^A","Boeing Company (The) Depositary Shares, each representing a 1/20th interest in a share of 6.00% Series A Mandatory Convertible Preferred Stock, par value $1.00","NYSE",,"","",69.06,,false
"BAC^B","Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG","NYSE",,"","",25.1,,false
"BAC^E","Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E","NYSE",,"","",18.85,,false
"BAC^K","Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH","NYSE",,"","",24.53,,false
"BAC^L","Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L","NYSE",,"","",1252,,false
"BAC^M","Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series KK","NYSE",,"","",21.99,,false
"BAC^N","Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL","NYSE",,"","",20.76,,false
"BAC^O","Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN","NYSE",,"","",18.14,,false
"BAC^P","Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP","NYSE",,"","",17.17,,false
"BAC^Q","Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ","NYSE",,"","",17.64,,false
"BAC^S","Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS","NYSE",,"","",19.69,,false
"BBN","BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest","NYSE",,"","",16.32,,false
"BC^C","Brunswick Corporation 6.375% Notes due 2049","NYSE",,"","",25.3,,false
"BCSS","Bain Capital GSS Investment Corp. Class A Ordinary Shares","NYSE",,"","",10.08,,false
"BEP^A","Brookfield Renewable Partners L.P. 5.25% Class A Preferred Limited Partnership Units, Series 17","NYSE",,"","",18.25,,false
"BF/A","Brown Forman Corporation","NYSE",,"","",26.31,,false
"BF/B","Brown Forman Corporation","NYSE",,"","",26.06,,false
"BFH^A","Bread Financial Holdings, Inc. Depositary Shares, each representing a 1/40th interest in a share of 8.625% Non-Cumulative Perpetual Preferred Stock, Series A","NYSE",,"","",24.46,,false
"BFK","BlackRock Municipal Income Trust","NYSE",,"","",10.03,,false
"BFS^D","Saul Centers, Inc. Depositary Shares, each representing 1/100th of a share of 6.125% Series D Cumulative Redeemable Preferred Stock","NYSE",,"","",20.81,,false
"BFS^E","Saul Centers, Inc. Depositary shares, each representing a 1/100th fractional interest in a share of 6.000% Series E Cumulative Redeemable Preferred Stock","NYSE",,"","",22.82,,false
"BFZ","BlackRock California Municipal Income Trust","NYSE",,"","",10.74,,false
"BGB","Blackstone Strategic Credit 2027 Term Fund Common Shares of Beneficial Interest","NYSE",,"","",11.78,,false
"BGH","Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests","NYSE",,"","",15.01,,false
"BGT","BlackRock Floating Rate Income Trust","NYSE",,"","",11.33,,false
"BGX","Blackstone Long Short Credit Income Fund Common Shares","NYSE",,"","",11.66,,false
"BGY","Blackrock Enhanced International Dividend Trust","NYSE",,"","",5.88,,false
"BHK","Blackrock Core Bond Trust","NYSE",,"","",9.59,,false
"BHR^B","Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock, par value $0.01 per share","NYSE",,"","",14.81,,false
"BHR^D","Braemar Hotels & Resorts Inc. 8.25% Series D Cumulative Preferred Stock,  par value $0.01 per share","NYSE",,"","",18.1177,,false
"BHV","BlackRock Virginia Municipal Bond Trust","NYSE",,"","",10.45,,false
"BIO/B","Bio-Rad Laboratories, Inc.","NYSE",,"","",310.7,,false
"BIP^A","Brookfield Infrastructure Partners LP 5.125% Class A Preferred Limited Partnership Units, Series 13","NYSE",,"","",16.75,,false
"BIP^B","Brookfield Infrastructure Partners LP 5.000% Class A Preferred Limited Partnership Units, Series 14","NYSE",,"","",16.38,,false
"BIT","BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest","NYSE",,"","",13.06,,false
"BK^K","The Bank Of New York Mellon Corporation  Depositary Shares, each representing a 1/4,000th interest in a share of Series K Noncumulative Perpetual Preferred Stock","NYSE",,"","",25.65,,false
"BKN","BlackRock Investment Quality Municipal Trust Inc. (The)","NYSE",,"","",11.2,,false
"BLE","BlackRock Municipal Income Trust II","NYSE",,"","",10.44,,false
