Symbol,Name,Exchange,Sector,Industry,MarketCap,LastPrice,RiskLevel,TotalScore,IsLegitimate,DataSource,SignalSummary
"SHO^H","Sunstone Hotel Investors, Inc. 6.125% Series H Cumulative Redeemable Preferred Stock","NYSE","Unknown","Unknown",,19.95,"LOW",0,false,"mock","None"
"SHO^I","Sunstone Hotel Investors, Inc. 5.70% Series I Cumulative Redeemable Preferred Stock","NYSE","Unknown","Unknown",,19.29,"LOW",0,false,"mock","None"
"SLG^I","SL Green Realty Corporation Preferred Series I","NYSE","Unknown","Unknown",,21,"LOW",0,false,"mock","None"
"SNV^D","Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D Liquation Preference $25.00 per Share","NYSE","Unknown","Unknown",,25.3,"LOW",0,false,"mock","None"
"SNV^E","Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series E","NYSE","Unknown","Unknown",,25.85,"LOW",0,false,"mock","None"
"SOJF","Southern Company (The) Series 2025A 6.50% Junior Subordinated Notes due March 15, 2085","NYSE","Unknown","Unknown",,25.399999618530273,"LOW",0,false,"yahoo","None"
"SOUL","Soulpower Acquisition Corporation Class A Ordinary Shares","NYSE","Unknown","Unknown",,10.149999618530273,"LOW",0,false,"yahoo","None"
"SPE","Special Opportunities Fund, Inc Common Stock","NYSE","Unknown","Unknown",,14.6899995803833,"LOW",0,false,"yahoo","None"
"SPE^C","Special Opportunities Fund Inc. 2.75% Convertible Preferred Stock, Series C","NYSE","Unknown","Unknown",,24.72,"LOW",0,false,"mock","None"
"SPG^J","Simon Property Group, Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock","NYSE","Unknown","Unknown",,53.1965,"LOW",0,false,"mock","None"
"SPMA","Sound Point Meridian Capital, Inc. 8.00% Series A Preferred Shares Due 2029","NYSE","Unknown","Unknown",,25.21299934387207,"LOW",0,false,"yahoo","None"
"SPMC","Sound Point Meridian Capital, Inc. Common Stock","NYSE","Unknown","Unknown",,13.75,"LOW",0,false,"yahoo","None"
"SPME","Sound Point Meridian Capital, Inc. 7.875% Series B Preferred Shares due 2030","NYSE","Unknown","Unknown",,25.239999771118164,"LOW",0,false,"yahoo","None"
"SPXX","Nuveen S&P 500 Dynamic Overwrite Fund","NYSE","Unknown","Unknown",,18.040000915527344,"LOW",0,false,"yahoo","None"
"SR^A","Spire Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock","NYSE","Unknown","Unknown",,23.98,"LOW",0,false,"mock","None"
"SRG^A","Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest","NYSE","Unknown","Unknown",,24.15,"LOW",0,false,"mock","None"
"SRV","NXG Cushing Midstream Energy Fund Common Shares of Beneficial Interest","NYSE","Unknown","Unknown",,39.04999923706055,"LOW",0,false,"yahoo","None"
"STEW","SRH Total Return Fund, Inc. Common Stock","NYSE","Unknown","Unknown",,18.540000915527344,"LOW",1,false,"yahoo","OVERBOUGHT_RSI"
"STK","Columbia Seligman Premium Technology Growth Fund Inc","NYSE","Unknown","Unknown",,36.790000915527344,"LOW",0,false,"yahoo","None"
"STT^G","State Street Corporation Depositary shares, each representing a 1/4,000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative","NYSE","Unknown","Unknown",,22.45,"LOW",0,false,"mock","None"
"SWZ","Total Return Securities Fund Common Stock","NYSE","Unknown","Unknown",,6.21999979019165,"LOW",0,false,"yahoo","None"
"SYF^A","Synchrony Financial Depositary Shares, each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A","NYSE","Unknown","Unknown",,19.59,"LOW",0,false,"mock","None"
"SYF^B","Synchrony Financial Depositary Shares Each Representing a 1/40th Interest in a Share of 8.250% Fixed Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B","NYSE","Unknown","Unknown",,26.29,"LOW",0,false,"mock","None"
"T^A","AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.000% Perpetual Preferred Stock, Series A","NYSE","Unknown","Unknown",,20.14,"LOW",0,false,"mock","None"
"T^C","AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.750% Perpetual Preferred Stock, Series C","NYSE","Unknown","Unknown",,19.02,"LOW",0,false,"mock","None"
"TCPA","TransCanada PipeLines Limited 6.250% Junior Subordinated Notes due 2085","NYSE","Unknown","Unknown",,24.540000915527344,"MEDIUM",2,false,"yahoo","OVERBOUGHT_RSI"
"TDF","Templeton Dragon Fund, Inc. Common Stock","NYSE","Unknown","Unknown",,11.260000228881836,"LOW",0,false,"yahoo","None"
"TDS^U","Telephone and Data Systems, Inc. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock","NYSE","Unknown","Unknown",,20.82,"LOW",0,false,"mock","None"
"TDS^V","Telephone and Data Systems, Inc. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.000% Series VV Cumulative Redeemable Perpetual Preferred Stock","NYSE","Unknown","Unknown",,19.05,"LOW",0,false,"mock","None"
"TEI","Templeton Emerging Markets Income Fund, Inc. Common Stock","NYSE","Unknown","Unknown",,6.449999809265137,"LOW",0,false,"yahoo","None"
"TEN^E","Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares, par value $1.00","NYSE","Unknown","Unknown",,26.39,"LOW",0,false,"mock","None"
"TEN^F","Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares, par value $1.00","NYSE","Unknown","Unknown",,26.825,"LOW",0,false,"mock","None"
"TFC^I","Truist Financial Corporation Depositary Shares","NYSE","Unknown","Unknown",,19.78,"LOW",0,false,"mock","None"
"TFC^O","Truist Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock","NYSE","Unknown","Unknown",,21.55,"LOW",0,false,"mock","None"
"TFC^R","Truist Financial Corporation Depositary Shares, each representing 1/1,000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock","NYSE","Unknown","Unknown",,19.2,"LOW",0,false,"mock","None"
"TFIN^","Triumph Financial, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock","NYSE","Unknown","Unknown",,21.45,"LOW",0,false,"mock","None"
"THQ","abrdn Healthcare Opportunities Fund Shares of Beneficial Interest","NYSE","Unknown","Unknown",,19.1299991607666,"LOW",0,false,"yahoo","None"
"THW","abrdn World Healthcare Fund Shares of Beneficial Interest","NYSE","Unknown","Unknown",,12.779999732971191,"LOW",0,false,"yahoo","None"
"TSI","TCW Strategic Income Fund, Inc. Common Stock","NYSE","Unknown","Unknown",,4.940000057220459,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"TVC","Tennessee Valley Authority Common Stock","NYSE","Unknown","Unknown",,24.049999237060547,"LOW",0,false,"yahoo","None"
"TVE","Tennessee Valley Authority","NYSE","Unknown","Unknown",,24.399999618530273,"LOW",0,false,"yahoo","None"
"TWN","Taiwan Fund, Inc. (The) Common Stock","NYSE","Unknown","Unknown",,53.380001068115234,"LOW",0,false,"yahoo","None"
"TWO^A","Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share)","NYSE","Unknown","Unknown",,24.06,"LOW",0,false,"mock","None"
"TWO^B","Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","NYSE","Unknown","Unknown",,23.56,"LOW",0,false,"mock","None"
"TWO^C","Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","NYSE","Unknown","Unknown",,24.7,"LOW",0,false,"mock","None"
"TWOD","Two Harbors Investments Corp 9.375% Senior Notes due 2030","NYSE","Unknown","Unknown",,25.770000457763672,"LOW",0,false,"yahoo","None"
"TY^","Tri Continental Corporation Preferred Stock","NYSE","Unknown","Unknown",,43.8496,"LOW",0,false,"mock","None"
"UMH^D","UMH Properties, Inc. 6.375% Series D Cumulative Redeemable Preferred Stock, Liquidation Preference $25 per share","NYSE","Unknown","Unknown",,21.82,"LOW",0,false,"mock","None"
"USA","Liberty All-Star Equity Fund Common Stock","NYSE","Unknown","Unknown",,6.28000020980835,"LOW",0,false,"yahoo","None"
"USB^A","U.S. Bancorp Depositary Shares, Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock","NYSE","Unknown","Unknown",,764.475,"LOW",0,false,"mock","None"
"USB^H","U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B","NYSE","Unknown","Unknown",,17.85,"LOW",0,false,"mock","None"
"USB^P","U.S. Bancorp Depositary Shares each representing a 1/1,000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock","NYSE","Unknown","Unknown",,22.5,"LOW",0,false,"mock","None"
"USB^Q","U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock","NYSE","Unknown","Unknown",,15.33,"LOW",0,false,"mock","None"
"USB^R","U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock","NYSE","Unknown","Unknown",,16.34,"LOW",0,false,"mock","None"
"USB^S","U.S. Bancorp Depositary Shares, each representing a 1/1,000th interest in a share of Series O Non-Cumulative Perpetual Preferred Stock","NYSE","Unknown","Unknown",,18.16,"LOW",0,false,"mock","None"
"UTF","Cohen & Steers Infrastructure Fund, Inc Common Stock","NYSE","Unknown","Unknown",,24.110000610351562,"LOW",0,false,"yahoo","None"
"VACI","Viking Acquisition Corp. I Class A Ordinary Shares","NYSE","Unknown","Unknown",,9.899999618530273,"LOW",0,false,"yahoo","None"
"VBF","Invesco Bond Fund Common Stock","NYSE","Unknown","Unknown",,15.40999984741211,"LOW",0,false,"yahoo","None"
"VGI","Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest","NYSE","Unknown","Unknown",,7.840000152587891,"LOW",0,false,"yahoo","None"
"VLT","Invesco High Income Trust II","NYSE","Unknown","Unknown",,11.170000076293945,"LOW",0,false,"yahoo","None"
"VNO^L","Vornado Realty Trust Pfd Ser L %","NYSE","Unknown","Unknown",,17.67,"LOW",0,false,"mock","None"
"VNO^M","Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share, no par value per share","NYSE","Unknown","Unknown",,16.95,"LOW",0,false,"mock","None"
"VNO^N","Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share","NYSE","Unknown","Unknown",,16.9,"LOW",0,false,"mock","None"
"VNO^O","Vornado Realty Trust 4.45% Series O Cumulative Redeemable Preferred Shares, Liquidation Preference $25.00 Per Share","NYSE","Unknown","Unknown",,14.25,"LOW",0,false,"mock","None"
"VVR","Invesco Senior Income Trust Common Stock (DE)","NYSE","Unknown","Unknown",,3.2699999809265137,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"WAL^A","Western Alliance Bancorporation Depositary Shares, Each Representing a 1/400th Interest in a Share of 4.250% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A","NYSE","Unknown","Unknown",,22.68,"LOW",0,false,"mock","None"
"WBS^F","Webster Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock","NYSE","Unknown","Unknown",,19.1,"LOW",0,false,"mock","None"
"WBS^G","Webster Financial Corporation Depositary Shares, each representing a 1/40th interest in a share of 6.50% Series G non-cumulative perpetual preferred stock","NYSE","Unknown","Unknown",,23.58,"LOW",0,false,"mock","None"
"WDI","Western Asset Diversified Income Fund Common Shares of Beneficial Interest","NYSE","Unknown","Unknown",,13.8100004196167,"LOW",0,false,"yahoo","None"
"WEA","Western Asset Bond Fund Share of Beneficial Interest","NYSE","Unknown","Unknown",,11.029999732971191,"LOW",0,false,"yahoo","None"
"WFC^A","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series AA","NYSE","Unknown","Unknown",,19.35,"LOW",0,false,"mock","None"
"WFC^C","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series CC","NYSE","Unknown","Unknown",,18.12,"LOW",0,false,"mock","None"
"WFC^D","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in  a share of Non-Cumulative Perpetual Class A Preferred Stock, Series DD","NYSE","Unknown","Unknown",,17.77,"LOW",0,false,"mock","None"
"WFC^L","Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock, Series L","NYSE","Unknown","Unknown",,1212,"LOW",0,false,"mock","None"
"WFC^Y","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Y","NYSE","Unknown","Unknown",,24.29,"LOW",0,false,"mock","None"
"WFC^Z","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Z","NYSE","Unknown","Unknown",,19.49,"LOW",0,false,"mock","None"
"WIA","Western Asset Inflation-Linked Income Fund","NYSE","Unknown","Unknown",,8.270000457763672,"LOW",0,false,"yahoo","None"
"WIW","Western Asset Inflation-Linked Opportunities & Income Fund","NYSE","Unknown","Unknown",,8.59000015258789,"LOW",0,false,"yahoo","None"
"WRB^E","W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058","NYSE","Unknown","Unknown",,22.1,"LOW",0,false,"mock","None"
"WRB^F","W.R. Berkley Corporation 5.10% Subordinated Debentures due 2059","NYSE","Unknown","Unknown",,19.62,"LOW",0,false,"mock","None"
"WRB^G","W.R. Berkley Corporation 4.25% Subordinated Debentures due 2060","NYSE","Unknown","Unknown",,16.57,"LOW",0,false,"mock","None"
"WRB^H","W.R. Berkley Corporation 4.125% Subordinated Debentures due 2061","NYSE","Unknown","Unknown",,16.31,"LOW",0,false,"mock","None"
"WSO/B","Watsco, Inc.","NYSE","Unknown","Unknown",,338.85,"LOW",0,false,"mock","None"
"YCY","AA Mission Acquisition Corp. II Class A Ordinary Shares","NYSE","Unknown","Unknown",,9.961999893188477,"LOW",0,false,"yahoo","None"
"ZTR","Virtus Total Return Fund Inc.","NYSE","Unknown","Unknown",,6.300000190734863,"LOW",0,false,"yahoo","None"
"IMO","Imperial Oil Limited Common Stock","AMEX","Unknown","Unknown",42940001790,86.30999755859375,"LOW",0,true,"yahoo","None"
"CET","Central Securities Corporation Common Stock","AMEX","Unknown","Unknown",12273097892,50.709999084472656,"LOW",0,false,"yahoo","None"
"EQX","Equinox Gold Corp. Common Shares","AMEX","Unknown","Unknown",11018260333,14.039999961853027,"LOW",0,true,"yahoo","None"
"BMNR","BitMine Immersion Technologies, Inc. Common Stock","AMEX","Unknown","Unknown",10427441394,27.149999618530273,"LOW",0,true,"yahoo","None"
"NGD","New Gold Inc.","AMEX","Unknown","Unknown",6895707000,8.710000038146973,"LOW",0,false,"yahoo","None"
"BTG","B2Gold Corp Common shares (Canada)","AMEX","Unknown","Unknown",5998903037,4.510000228881836,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"UEC","Uranium Energy Corp. Common Stock","AMEX","Unknown","Unknown",5645848055,11.680000305175781,"LOW",0,false,"yahoo","None"
"ORLA","Orla Mining Ltd. Common Shares","AMEX","Unknown","Unknown",4578402083,13.470000267028809,"LOW",0,false,"yahoo","None"
"SIM","Grupo Simec, S.A.B. de C.V. American Depositary Shares","AMEX","Unknown","Unknown",4557801481,29.65999984741211,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"SEB","Seaboard Corporation Common Stock","AMEX","Unknown","Unknown",4257919764,4444.81982421875,"LOW",0,false,"yahoo","None"
"NG","Novagold Resources Inc.","AMEX","Unknown","Unknown",3792559528,9.319999694824219,"LOW",0,false,"yahoo","None"
"UUUU","Energy Fuels Inc Ordinary Shares (Canada)","AMEX","Unknown","Unknown",3450149607,14.539999961853027,"LOW",0,false,"yahoo","None"
"ARMN","Aris Mining Corporation Common Shares","AMEX","Unknown","Unknown",3289821000,16.229999542236328,"LOW",0,false,"yahoo","None"
"PRK","Park National Corporation Common Stock","AMEX","Unknown","Unknown",2446789911,152.17999267578125,"LOW",0,false,"yahoo","None"
"DNN","Denison Mines Corp Ordinary Shares (Canada)","AMEX","Unknown","Unknown",2386792839,2.6600000858306885,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"IE","Ivanhoe Electric Inc. Common Stock","AMEX","Unknown","Unknown",2312542136,15.979999542236328,"LOW",0,false,"yahoo","None"
"NHC","National HealthCare Corporation Common Stock","AMEX","Unknown","Unknown",2126986034,137.08999633789062,"LOW",0,false,"yahoo","None"
"TGB","Taseko Mines, Ltd. Common Stock","AMEX","Unknown","Unknown",2039924992,5.659999847412109,"LOW",0,false,"yahoo","None"
"VZLA","Vizsla Silver Corp. Common Shares","AMEX","Unknown","Unknown",1882195236,5.46999979019165,"LOW",0,false,"yahoo","None"
"SVM","Silvercorp Metals Inc. Common Shares","AMEX","Unknown","Unknown",1837396109,8.34000015258789,"LOW",0,false,"yahoo","None"
"USAS","Americas Gold and Silver Corporation Common Shares, no par value","AMEX","Unknown","Unknown",1398247271,5.110000133514404,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"CNL","Collective Mining Ltd. Common Shares","AMEX","Unknown","Unknown",1346142688,14.59000015258789,"LOW",1,false,"yahoo","OVERBOUGHT_RSI"
"SLSR","Solaris Resources Inc. Common Shares","AMEX","Unknown","Unknown",1330168580,7.96999979019165,"LOW",0,false,"yahoo","None"
"IAUX","i-80 Gold Corp. Common Shares","AMEX","Unknown","Unknown",1206371679,1.4600000381469727,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"SCCD","Sachem Capital Corp. 6.00% Notes due 2026","AMEX","Unknown","Unknown",1151364444,24.31999969482422,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"SCCG","Sachem Capital Corp. 8.00% Notes due 2027","AMEX","Unknown","Unknown",1108761119,23.420000076293945,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"SCCF","Sachem Capital Corp. 7.125% Notes due 2027","AMEX","Unknown","Unknown",1098909189,23.211999893188477,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"SCCE","Sachem Capital Corp. 6.00% Notes due 2027","AMEX","Unknown","Unknown",1094080276,23.110000610351562,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"NAK","Northern Dynasty Minerals, Ltd. Common Stock","AMEX","Unknown","Unknown",1088491314,1.9700000286102295,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"SLI","Standard Lithium Ltd. Common Shares","AMEX","Unknown","Unknown",1065098315,4.46999979019165,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"TMP","Tompkins Financial Corporation Common Stock","AMEX","Unknown","Unknown",1046599938,72.5199966430664,"LOW",0,false,"yahoo","None"
"ASM","Avino Silver & Gold Mines Ltd. Common Shares (Canada)","AMEX","Unknown","Unknown",974028707,6.210000038146973,"LOW",0,false,"yahoo","None"
"AEF","abrdn Emerging Markets ex-China Fund, Inc. Common Stock","AMEX","Unknown","Unknown",751537500,7,"LOW",0,false,"yahoo","None"
"NFGC","New Found Gold Corp Common Shares","AMEX","Unknown","Unknown",728026373,2.9700000286102295,"MEDIUM",3,false,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"MTA","Metalla Royalty & Streaming Ltd. Common Shares","AMEX","Unknown","Unknown",720127583,7.78000020980835,"LOW",0,false,"yahoo","None"
"NBY","NovaBay Pharmaceuticals, Inc. Common Stock","AMEX","Unknown","Unknown",710700624,5.639999866485596,"MEDIUM",2,false,"yahoo","OVERBOUGHT_RSI, HIGH_VOLATILITY"
"TMQ","Trilogy Metals Inc. Common Stock","AMEX","Unknown","Unknown",708182177,4.309999942779541,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"UAMY","United States Antimony Corporation Common Stock","AMEX","Unknown","Unknown",702978732,5.019999980926514,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"GROY","Gold Royalty Corp. Common Shares","AMEX","Unknown","Unknown",702680145,4.039999961853027,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"ITRG","Integra Resources Corp. Common Shares","AMEX","Unknown","Unknown",678913876,4.010000228881836,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"GAU","Galiano Gold Inc.","AMEX","Unknown","Unknown",657269806,2.5299999713897705,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"NEWP","New Pacific Metals Corp. Common Shares","AMEX","Unknown","Unknown",645919656,3.509999990463257,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"DC","Dakota Gold Corp. Common Stock","AMEX","Unknown","Unknown",643328694,5.679999828338623,"LOW",0,false,"yahoo","None"
"SRXH","SRX Health Solutions, Inc. Common Stock","AMEX","Unknown","Unknown",630882915,0.2280000001192093,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SPIKE_7D, HIGH_VOLATILITY"
"IDR","Idaho Strategic Resources, Inc. Common Stock","AMEX","Unknown","Unknown",628372672,40.29999923706055,"LOW",0,false,"yahoo","None"
"REPX","Riley Exploration Permian, Inc. Common Stock","AMEX","Unknown","Unknown",579979118,26.399999618530273,"LOW",0,false,"yahoo","None"
"WRN","Western Copper and Gold Corporation Common Stock","AMEX","Unknown","Unknown",539490657,2.6700000762939453,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"URG","Ur Energy Inc Common Shares (Canada)","AMEX","Unknown","Unknown",522936940,1.3899999856948853,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"BHB","Bar Harbor Bankshares, Inc. Common Stock","AMEX","Unknown","Unknown",518180192,31.049999237060547,"LOW",0,false,"yahoo","None"
"CMCL","Caledonia Mining Corporation Plc Common Shares","AMEX","Unknown","Unknown",504944497,26.170000076293945,"LOW",0,false,"yahoo","None"
"ISOU","IsoEnergy Ltd. Common Shares","AMEX","Unknown","Unknown",498624818,9.100000381469727,"LOW",0,false,"yahoo","None"
"UMAC","Unusual Machines, Inc. Common Stock","AMEX","Unknown","Unknown",469794494,12.739999771118164,"MEDIUM",4,false,"yahoo","SPIKE_7D, HIGH_VOLATILITY"
"EXOD","Exodus Movement, Inc. Class A Common Stock","AMEX","Unknown","Unknown",433710612,14.789999961853027,"LOW",0,false,"yahoo","None"
"OBE","Obsidian Energy Ltd. Common Shares","AMEX","Unknown","Unknown",411422441,6.130000114440918,"LOW",0,false,"yahoo","None"
"CYBN","Cybin Inc. Common Shares","AMEX","Unknown","Unknown",408133992,8.180000305175781,"MEDIUM",2,false,"yahoo","OVERBOUGHT_RSI"
"DVS","Dolly Varden Silver Corporation Common Shares","AMEX","Unknown","Unknown",405132500,4.409999847412109,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"VKI","Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE)","AMEX","Unknown","Unknown",404982902,9.119999885559082,"LOW",0,false,"yahoo","None"
"CTGO","Contango ORE, Inc. Common Stock","AMEX","Unknown","Unknown",395200508,26.40999984741211,"LOW",0,false,"yahoo","None"
"BRBS","Blue Ridge Bankshares, Inc. Common Stock","AMEX","Unknown","Unknown",390656582,4.269999980926514,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"THM","International Tower Hill Mines, Ltd. Ordinary Shares (Canada)","AMEX","Unknown","Unknown",386666980,1.8600000143051147,"MEDIUM",3,false,"yahoo","MICROCAP_PRICE, HIGH_VOLATILITY"
"LCTX","Lineage Cell Therapeutics, Inc. Common Stock","AMEX","Unknown","Unknown",384646987,1.6699999570846558,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"LXFR","Luxfer Holdings PLC Ordinary Shares","AMEX","Unknown","Unknown",361542030,13.529999732971191,"LOW",0,false,"yahoo","None"
"VENU","Venu Holding Corporation Common Stock","AMEX","Unknown","Unknown",360776304,8.420000076293945,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"ELA","Envela Corporation Common Stock","AMEX","Unknown","Unknown",347391309,13.380000114440918,"LOW",1,false,"yahoo","HIGH_VOLATILITY"
"FLYX","flyExclusive, Inc. Class A Common Stock","AMEX","Unknown","Unknown",331626315,4.110000133514404,"HIGH",8,false,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"HYLN","Hyliion Holdings Corp. Class A Common Stock","AMEX","Unknown","Unknown",323792580,1.840000033378601,"MEDIUM",2,false,"yahoo","MICROCAP_PRICE"
"ARMP","Armata Pharmaceuticals, Inc. Common Stock","AMEX","Unknown","Unknown",317086067,6.28000020980835,"LOW",0,false,"yahoo","None"
"EVI","EVI Industries, Inc.  Common Stock","AMEX","Unknown","Unknown",316486484,24.639999389648438,"LOW",0,false,"yahoo","None"
"ELLO","Ellomay Capital Ltd Ordinary Shares (Israel)","AMEX","Unknown","Unknown",312317816,24.299999237060547,"MEDIUM",2,false,"yahoo","MICRO_LIQUIDITY"
"RLGT","Radiant Logistics, Inc. Common Stock","AMEX","Unknown","Unknown",296412024,6.329999923706055,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"CIX","CompX International Inc. Common Stock","AMEX","Unknown","Unknown",286757536,23.270000457763672,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"BKTI","BK Technologies Corporation Common Stock","AMEX","Unknown","Unknown",278387856,74.58999633789062,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"TII","Titan Mining Corporation Common Shares","AMEX","Unknown","Unknown",270809722,2.9600000381469727,"HIGH",10,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"PLG","Platinum Group Metals Ltd. Ordinary Shares (Canada)","AMEX","Unknown","Unknown",265667827,2.359999895095825,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"TRX","TRX Gold Corporation Common Stock","AMEX","Unknown","Unknown",262329319,0.9200000166893005,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"OZ","Belpointe PREP, LLC Class A Units","AMEX","Unknown","Unknown",253043240,65.02999877929688,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"GLDG","GoldMining Inc. Common Shares","AMEX","Unknown","Unknown",250281913,1.25,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"VGZ","Vista Gold Corp Common Stock","AMEX","Unknown","Unknown",248631943,1.9700000286102295,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"FTF","Franklin Limited Duration Income Trust Common Shares of Beneficial Interest","AMEX","Unknown","Unknown",248493050,6.150000095367432,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"USBC","USBC, Inc. Common Stock","AMEX","Unknown","Unknown",246393607,0.6299999952316284,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ELMD","Electromed, Inc. Common Stock","AMEX","Unknown","Unknown",242876467,29.1200008392334,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
